order_id,cust_id,prod_id,quantity,order_date
100832,180,44,4,2023-01-07
100833,1993,46,2,2023-11-04
100834,314,99,4,2023-08-13
100835,4320,75,3,2023-01-22
100836,3421,22,4,2023-09-12
100837,3966,92,5,2023-08-07
100838,4113,13,5,2023-10-15
100839,4019,10,3,2023-04-16
100840,4366,31,5,2023-03-23
100841,2480,75,5,2023-01-05
100842,3040,74,4,2023-09-06
100843,376,9,4,2023-06-09
100844,1075,31,1,2023-12-31
100845,2126,71,3,2023-10-22
100846,1146,56,1,2023-03-09
100847,2604,31,2,2023-09-23
100848,1958,60,2,2023-10-11
100849,4117,38,4,2023-04-30
100850,235,27,3,2023-05-23
100851,2977,38,2,2023-10-20
100852,1665,81,3,2023-12-20
100853,4948,20,2,2023-03-23
100854,2284,98,2,2023-04-10
100855,1832,86,3,2023-09-28
100856,4346,72,2,2023-10-02
100857,4698,6,4,2023-04-21
100858,686,66,5,2023-12-29
100859,1299,59,3,2023-03-01
100860,4313,60,5,2023-01-25
100861,178,55,1,2023-06-22
100862,4299,37,3,2023-07-01
100863,4599,49,2,2023-04-29
100864,3168,2,2,2023-03-02
100865,4485,65,5,2023-02-10
100866,1764,75,3,2023-12-14
100867,945,74,1,2023-01-28
100868,3494,32,5,2023-09-24
100869,969,95,4,2023-05-14
100870,3552,13,3,2023-08-10
100871,2851,90,4,2023-05-25
100872,4500,80,4,2023-10-29
100873,2266,100,3,2023-02-04
100874,4084,67,4,2023-06-25
100875,4915,37,3,2023-08-31
100876,1176,90,3,2023-09-12
100877,4150,57,4,2023-03-10
100878,2784,31,4,2023-02-08
100879,4013,51,2,2023-05-31
100880,1439,56,1,2023-04-06
100881,4707,54,4,2023-10-08
100882,3773,60,1,2023-06-27
100883,2539,34,2,2023-12-16
100884,410,72,2,2023-12-08
100885,2018,2,1,2023-09-09
100886,72,68,4,2023-05-09
100887,1154,82,4,2023-06-23
100888,676,49,1,2023-01-01
100889,1557,15,3,2023-02-15
100890,843,76,1,2023-01-19
100891,4836,71,1,2023-10-06
100892,4006,76,1,2023-04-21
100893,896,95,5,2023-05-19
100894,2163,82,5,2023-12-29
100895,2860,84,5,2023-11-07
100896,4945,73,5,2023-12-17
100897,50,43,2,2023-04-12
100898,1042,74,5,2023-11-10
100899,256,32,2,2023-03-07
100900,3592,39,5,2023-04-10
100901,4974,38,1,2023-05-22
100902,3481,66,1,2023-06-20
100903,3713,67,3,2023-03-17
100904,4016,73,4,2023-09-06
100905,4621,14,2,2023-02-13
100906,1185,85,1,2023-05-25
100907,2801,66,3,2023-10-15
100908,627,10,5,2023-08-25
100909,2691,83,5,2023-07-17
100910,2288,11,4,2023-11-26
100911,4971,45,1,2023-06-01
100912,2630,28,5,2023-02-14
100913,600,48,5,2023-09-05
100914,2911,36,4,2023-04-03
100915,4106,50,5,2023-10-10
100916,3187,74,5,2023-05-24
100917,367,35,1,2023-07-30
100918,4124,65,5,2023-07-06
100919,616,47,3,2023-04-25
100920,2007,15,4,2023-04-23
100921,1732,16,3,2023-12-06
100922,1274,99,5,2023-09-29
100923,2143,82,4,2023-04-30
100924,248,19,1,2023-10-30
100925,1605,39,5,2023-09-01
100926,20,11,5,2023-10-15
100927,2293,81,2,2023-12-20
100928,3837,9,1,2023-12-07
100929,509,73,5,2023-09-08
100930,2093,84,4,2023-05-20
100931,2998,54,1,2023-09-11
100932,3679,94,1,2023-06-13
100933,3094,66,3,2023-06-17
100934,4654,51,4,2023-07-23
100935,1427,58,1,2023-05-17
100936,1975,25,4,2023-12-06
100937,4342,14,4,2023-07-16
100938,3543,27,4,2023-12-20
100939,2919,40,4,2023-08-10
100940,4718,52,4,2023-03-28
100941,4022,43,3,2023-10-08
100942,2703,67,3,2023-04-14
100943,3213,94,3,2023-07-11
100944,2194,88,2,2023-05-19
100945,4877,62,1,2023-03-26
100946,2386,90,3,2023-10-02
100947,4398,84,4,2023-05-21
100948,4054,13,1,2023-10-16
100949,2200,34,3,2023-05-08
100950,4604,79,5,2023-01-21
100951,3323,18,2,2023-10-24
100952,320,95,4,2023-06-17
100953,3483,13,3,2023-11-24
100954,3974,26,4,2023-08-20
100955,3671,92,4,2023-01-24
100956,3065,15,4,2023-09-03
100957,338,6,5,2023-10-25
100958,246,30,2,2023-07-28
100959,4320,28,1,2023-11-04
100960,3121,4,4,2023-09-07
100961,4482,25,4,2023-06-12
100962,1830,22,3,2023-02-26
100963,3504,85,3,2023-05-26
100964,2022,69,4,2023-01-05
100965,154,48,4,2023-04-03
100966,1782,11,4,2023-06-23
100967,4173,85,1,2023-05-07
100968,1844,41,1,2023-09-12
100969,2169,47,4,2023-03-01
100970,1516,55,1,2023-05-26
100971,2608,96,2,2023-01-28
100972,1519,9,2,2023-02-11
100973,651,31,4,2023-08-17
100974,3527,45,5,2023-09-10
100975,2157,92,4,2023-08-15
100976,4696,6,4,2023-07-20
100977,743,36,1,2023-04-07
100978,2609,10,3,2023-10-03
100979,3002,82,5,2023-08-07
100980,4099,44,4,2023-05-06
100981,3371,80,5,2023-03-17
100982,2303,23,1,2023-04-19
100983,1488,45,4,2023-12-15
100984,3687,83,2,2023-12-10
100985,4415,84,3,2023-04-07
100986,367,12,2,2023-10-24
100987,649,98,4,2023-05-13
100988,635,15,4,2023-12-25
100989,2123,90,4,2023-05-24
100990,4104,37,3,2023-09-27
100991,1043,23,2,2023-06-23
100992,1034,94,4,2023-03-27
100993,1921,15,4,2023-08-26
100994,621,46,2,2023-04-08
100995,561,3,4,2023-09-24
100996,3192,100,1,2023-09-08
100997,2819,70,5,2023-05-26
100998,496,79,3,2023-01-31
100999,3834,42,5,2023-01-04
101000,1104,56,2,2023-01-28
101001,458,94,2,2023-03-14
101002,100,46,1,2023-11-14
101003,1474,23,5,2023-09-19
101004,1622,46,3,2023-02-07
101005,947,82,2,2023-06-11
101006,1922,31,4,2023-04-14
101007,4507,52,3,2023-04-07
101008,3123,47,5,2023-09-10
101009,4387,47,4,2023-02-17
101010,1843,5,3,2023-11-21
101011,3170,63,3,2023-06-08
101012,168,74,3,2023-07-09
101013,4015,51,3,2023-05-26
101014,1953,86,1,2023-09-23
101015,3246,86,5,2023-10-04
101016,1779,21,5,2023-07-17
101017,2888,6,2,2023-12-20
101018,4635,97,2,2023-11-14
101019,3004,11,3,2023-02-08
101020,3614,73,3,2023-12-17
101021,1489,87,2,2023-10-01
101022,4283,13,4,2023-09-22
101023,4774,29,2,2023-03-15
101024,3968,48,2,2023-11-11
101025,4854,19,5,2023-08-05
101026,1320,97,1,2023-01-31
101027,401,20,3,2023-10-09
101028,3928,68,3,2023-04-19
101029,4193,49,1,2023-07-17
101030,3244,24,3,2023-03-13
101031,460,5,1,2023-04-24
101032,2358,88,2,2023-10-02
101033,1966,24,2,2023-08-11
101034,388,7,3,2023-08-25
101035,4125,73,1,2023-07-07
101036,1339,63,5,2023-08-07
101037,3560,85,2,2023-05-22
101038,3877,47,2,2023-06-29
101039,2502,72,2,2023-10-19
101040,4729,2,1,2023-01-08
101041,1225,5,4,2023-08-20
101042,3250,69,2,2023-09-02
101043,1644,15,4,2023-07-13
101044,2400,94,2,2023-10-24
101045,81,63,5,2023-03-25
101046,1691,82,5,2023-01-02
101047,1337,26,2,2023-09-18
101048,4833,36,4,2023-03-12
101049,3812,25,4,2023-10-22
101050,524,55,2,2023-11-12
101051,4054,5,5,2023-08-17
101052,3533,16,1,2023-02-08
101053,1242,83,5,2023-04-01
101054,4799,30,5,2023-07-25
101055,2892,49,1,2023-06-14
101056,51,72,1,2023-09-17
101057,3122,76,5,2023-07-27
101058,1679,32,5,2023-08-05
101059,1046,64,1,2023-05-16
101060,2044,48,5,2023-01-09
101061,490,64,1,2023-05-20
101062,4946,4,4,2023-05-22
101063,4001,59,4,2023-08-27
101064,4426,16,4,2023-02-23
101065,2532,5,4,2023-11-04
101066,2556,49,4,2023-10-13
101067,2669,45,4,2023-10-05
101068,4762,78,2,2023-06-19
101069,1541,50,3,2023-11-26
101070,4992,60,1,2023-08-06
101071,2794,47,1,2023-08-26
101072,4368,70,1,2023-06-25
101073,2780,52,5,2023-06-20
101074,2311,8,3,2023-12-31
101075,1199,55,1,2023-04-27
101076,296,58,4,2023-08-01
101077,1301,50,3,2023-08-05
101078,1360,23,5,2023-03-12
101079,4586,51,1,2023-01-23
101080,3591,64,3,2023-11-16
101081,3923,61,3,2023-05-05
101082,433,25,5,2023-02-27
101083,4341,9,2,2023-06-27
101084,2787,34,1,2023-02-09
101085,1884,76,4,2023-06-28
101086,2405,96,5,2023-11-16
101087,3876,87,4,2023-04-02
101088,1243,3,2,2023-04-30
101089,2624,58,4,2023-08-15
101090,2949,43,3,2023-05-10
101091,3279,50,2,2023-10-26
101092,3632,74,1,2023-03-13
101093,4840,93,4,2023-04-20
101094,1847,93,3,2023-02-11
101095,4643,81,5,2023-11-20
101096,421,70,1,2023-05-26
101097,3547,61,4,2023-12-26
101098,1733,82,5,2023-12-17
101099,836,64,5,2023-09-18
101100,1635,31,5,2023-06-22
101101,1446,78,5,2023-05-11
101102,3887,70,3,2023-12-12
101103,87,31,1,2023-03-22
101104,4149,71,3,2023-06-12
101105,2400,65,2,2023-10-14
101106,3192,27,2,2023-04-08
101107,1564,78,2,2023-12-25
101108,1447,17,1,2023-11-26
101109,908,78,2,2023-03-06
101110,4965,16,5,2023-03-23
101111,337,13,5,2023-06-27
101112,457,18,4,2023-01-08
101113,357,27,1,2023-08-02
101114,2330,2,5,2023-11-28
101115,1755,65,2,2023-07-28
101116,1389,20,2,2023-08-28
101117,1231,39,3,2023-02-02
101118,4591,21,2,2023-08-17
101119,2514,39,1,2023-11-03
101120,4369,10,3,2023-05-12
101121,1062,66,1,2023-08-01
101122,4259,29,5,2023-09-04
101123,3061,46,3,2023-04-10
101124,561,1,5,2023-08-14
101125,3038,81,3,2023-07-18
101126,640,77,5,2023-08-12
101127,2401,21,5,2023-04-27
101128,4996,51,2,2023-01-19
101129,717,40,3,2023-07-27
101130,4796,39,3,2023-09-26
101131,4107,94,3,2023-06-18
101132,4793,73,2,2023-05-15
101133,1304,31,4,2023-01-08
101134,4932,44,2,2023-12-12
101135,4098,76,2,2023-11-01
101136,3690,52,2,2023-06-13
101137,4499,30,2,2023-06-25
101138,933,71,2,2023-04-29
101139,725,17,4,2023-08-06
101140,3637,62,5,2023-06-02
101141,170,16,4,2023-01-11
101142,1103,88,5,2023-12-24
101143,4801,4,1,2023-08-26
101144,142,67,3,2023-08-20
101145,4779,9,1,2023-06-03
101146,4202,70,2,2023-01-16
101147,534,75,1,2023-07-14
101148,4493,41,2,2023-12-17
101149,2355,93,4,2023-11-11
101150,2153,3,5,2023-07-07
101151,739,72,3,2023-07-20
101152,1284,57,4,2023-11-03
101153,4675,80,5,2023-06-05
101154,3504,46,5,2023-04-05
101155,2594,47,1,2023-11-17
101156,1200,51,5,2023-06-06
101157,2858,50,2,2023-02-15
101158,1057,11,1,2023-10-16
101159,696,93,2,2023-05-02
101160,2459,14,2,2023-03-25
101161,1625,55,3,2023-09-19
101162,358,58,4,2023-04-23
101163,4057,19,1,2023-01-31
101164,667,37,4,2023-11-10
101165,1045,80,5,2023-12-17
101166,2920,49,1,2023-03-24
101167,1623,21,2,2023-02-02
101168,277,50,5,2023-07-20
101169,4403,45,2,2023-01-29
101170,354,39,2,2023-03-11
101171,3320,10,2,2023-09-26
101172,40,94,3,2023-07-26
101173,4661,1,2,2023-01-21
101174,2576,69,4,2023-05-01
101175,2419,51,4,2023-08-15
101176,2624,41,1,2023-09-30
101177,2330,26,5,2023-07-26
101178,3190,19,5,2023-05-29
101179,2299,31,1,2023-04-21
101180,4287,46,2,2023-06-12
101181,2793,57,5,2023-03-13
101182,2562,30,2,2023-03-23
101183,833,22,3,2023-05-11
101184,1746,78,2,2023-07-04
101185,1628,1,1,2023-01-22
101186,686,85,3,2023-05-30
101187,2872,80,4,2023-02-28
101188,3726,67,2,2023-12-23
101189,2655,95,3,2023-07-28
101190,4347,82,4,2023-11-28
101191,1627,87,4,2023-11-09
101192,1971,74,5,2023-01-05
101193,4953,66,4,2023-06-17
101194,1948,88,3,2023-07-03
101195,3354,13,2,2023-01-25
101196,2510,86,1,2023-02-05
101197,2553,64,4,2023-12-18
101198,3759,49,3,2023-06-28
101199,3701,26,3,2023-10-20
101200,1106,73,1,2023-02-07
101201,2607,69,2,2023-12-14
101202,4835,60,3,2023-09-15
101203,2557,68,2,2023-08-18
101204,130,65,1,2023-06-19
101205,2607,22,4,2023-09-15
101206,3476,24,5,2023-07-01
101207,1495,72,1,2023-01-15
101208,2039,12,1,2023-05-22
101209,3360,91,3,2023-09-11
101210,2876,72,5,2023-12-16
101211,568,13,5,2023-07-02
101212,2904,35,3,2023-08-23
101213,4768,76,1,2023-01-02
101214,4799,1,1,2023-04-12
101215,3090,96,3,2023-03-12
101216,951,57,2,2023-08-16
101217,2329,85,5,2023-11-26
101218,4374,64,2,2023-02-06
101219,993,98,2,2023-07-17
101220,418,51,2,2023-12-28
101221,1017,52,2,2023-12-03
101222,2096,50,5,2023-07-17
101223,4497,18,4,2023-12-09
101224,304,51,4,2023-01-05
101225,294,25,4,2023-04-26
101226,2878,90,3,2023-12-25
101227,3227,72,5,2023-07-21
101228,2713,25,5,2023-05-31
101229,637,94,4,2023-01-17
101230,2350,48,3,2023-04-10
101231,1189,54,4,2023-09-02
101232,3522,60,5,2023-05-12
101233,2433,84,5,2023-07-03
101234,4799,22,4,2023-05-01
101235,4770,16,4,2023-05-13
101236,4492,58,1,2023-07-03
101237,3419,87,5,2023-08-07
101238,4343,75,3,2023-11-04
101239,2959,85,3,2023-10-17
101240,1391,10,1,2023-03-06
101241,3499,88,2,2023-12-27
101242,3434,66,2,2023-03-12
101243,2869,39,3,2023-01-21
101244,4436,18,2,2023-10-02
101245,1634,100,5,2023-12-16
101246,431,34,3,2023-04-15
101247,4420,15,4,2023-04-26
101248,244,49,1,2023-01-26
101249,3195,43,5,2023-11-24
101250,3353,32,1,2023-12-14
101251,2184,81,5,2023-11-19
101252,2058,73,3,2023-04-06
101253,1268,96,1,2023-05-13
101254,3273,18,3,2023-03-12
101255,4570,99,1,2023-04-24
101256,3241,14,5,2023-07-04
101257,1943,25,3,2023-03-30
101258,4451,21,4,2023-01-27
101259,192,97,5,2023-02-17
101260,3698,15,4,2023-02-27
101261,3851,72,5,2023-02-18
101262,3341,24,1,2023-10-07
101263,4154,79,5,2023-10-28
101264,3608,88,2,2023-11-13
101265,3169,81,1,2023-08-17
101266,1182,15,2,2023-10-27
101267,1294,8,4,2023-01-31
101268,2884,11,1,2023-09-17
101269,1963,48,2,2023-10-14
101270,2557,90,3,2023-12-23
101271,3162,32,2,2023-09-03
101272,183,57,1,2023-10-11
101273,2901,8,2,2023-08-21
101274,1152,37,1,2023-09-01
101275,2046,17,5,2023-11-03
101276,129,4,1,2023-09-15
101277,70,38,4,2023-05-26
101278,2347,28,1,2023-08-03
101279,2742,75,2,2023-09-29
101280,3765,47,2,2023-01-27
101281,1886,17,1,2023-11-18
101282,3268,89,1,2023-08-16
101283,1120,88,4,2023-11-14
101284,247,43,1,2023-08-02
101285,737,73,3,2023-03-28
101286,4943,24,5,2023-03-13
101287,3245,64,5,2023-08-14
101288,946,92,5,2023-04-05
101289,2523,86,3,2023-04-24
101290,999,3,5,2023-05-29
101291,1076,11,1,2023-03-13
101292,621,62,2,2023-02-06
101293,1524,46,3,2023-06-04
101294,4639,86,4,2023-06-29
101295,3354,54,3,2023-02-08
101296,4827,3,5,2023-07-19
101297,615,9,1,2023-06-14
101298,4718,34,4,2023-04-20
101299,2183,38,3,2023-03-10
101300,1354,97,4,2023-06-05
101301,2545,71,4,2023-03-27
101302,4137,39,2,2023-01-06
101303,1851,21,5,2023-05-13
101304,2437,87,5,2023-12-08
101305,4901,54,3,2023-10-07
101306,4784,13,5,2023-01-28
101307,2171,6,1,2023-08-21
101308,507,52,3,2023-05-31
101309,2870,47,3,2023-09-18
101310,2076,61,5,2023-01-22
101311,3795,69,3,2023-06-28
101312,1401,31,1,2023-10-14
101313,2862,71,5,2023-10-20
101314,4434,90,2,2023-11-03
101315,2661,78,4,2023-04-24
101316,3925,38,3,2023-03-14
101317,4219,60,2,2023-04-25
101318,156,47,4,2023-04-08
101319,1982,92,4,2023-01-15
101320,4002,36,1,2023-05-28
101321,87,56,3,2023-08-16
101322,4902,89,2,2023-09-13
101323,2705,64,1,2023-06-15
101324,489,65,3,2023-08-18
101325,3345,9,4,2023-08-07
101326,4728,35,4,2023-02-23
101327,1000,24,1,2023-05-16
101328,4868,41,4,2023-10-06
101329,4789,30,4,2023-04-11
101330,3064,17,4,2023-11-26
101331,495,25,4,2023-02-20
101332,3148,51,5,2023-10-02
101333,3906,93,4,2023-07-02
101334,1937,32,3,2023-08-27
101335,3911,65,5,2023-12-12
101336,1071,40,5,2023-06-14
101337,4062,91,1,2023-10-29
101338,4653,24,5,2023-07-15
101339,1295,96,2,2023-09-24
101340,4355,27,2,2023-07-25
101341,1642,19,3,2023-08-06
101342,4601,23,2,2023-11-10
101343,1887,41,4,2023-09-06
101344,978,43,2,2023-11-09
101345,286,77,5,2023-05-11
101346,3615,6,3,2023-03-31
101347,2807,58,3,2023-03-24
101348,4029,44,5,2023-03-31
101349,1443,27,2,2023-07-25
101350,4798,45,1,2023-03-12
101351,4023,5,1,2023-02-22
101352,4670,10,4,2023-10-06
101353,1379,57,3,2023-10-12
101354,3891,85,4,2023-11-19
101355,896,63,2,2023-11-08
101356,990,46,3,2023-09-07
101357,2864,41,2,2023-02-11
101358,803,48,2,2023-01-05
101359,3410,95,5,2023-04-05
101360,2691,34,2,2023-12-25
101361,1470,77,2,2023-10-24
101362,2377,35,4,2023-09-11
101363,3370,18,4,2023-05-18
101364,4936,72,3,2023-12-07
101365,41,7,2,2023-06-22
101366,2663,16,5,2023-01-07
101367,4625,12,2,2023-01-08
101368,863,86,2,2023-06-07
101369,2154,27,4,2023-07-12
101370,4805,80,3,2023-08-22
101371,1041,12,1,2023-02-05
101372,4454,30,4,2023-07-10
101373,2868,85,2,2023-05-26
101374,2076,24,5,2023-12-28
101375,4627,50,2,2023-09-05
101376,386,87,2,2023-07-15
101377,4702,24,5,2023-09-28
101378,2372,10,2,2023-02-11
101379,3123,9,5,2023-03-27
101380,4741,70,4,2023-09-02
101381,1243,68,2,2023-08-10
101382,3596,33,4,2023-05-12
101383,416,41,3,2023-10-23
101384,4801,56,4,2023-03-14
101385,3902,66,5,2023-11-27
101386,3027,70,2,2023-02-18
101387,1224,3,5,2023-05-23
101388,2125,68,1,2023-09-18
101389,2763,69,3,2023-02-05
101390,3052,85,3,2023-06-01
101391,1639,66,5,2023-08-28
101392,3665,32,5,2023-06-22
101393,4996,92,2,2023-11-28
101394,2619,80,5,2023-03-17
101395,330,56,4,2023-08-21
101396,1352,29,5,2023-03-16
101397,4441,53,3,2023-05-23
101398,2656,100,4,2023-12-23
101399,4143,95,2,2023-11-09
101400,3327,82,1,2023-05-11
101401,4236,7,3,2023-04-22
101402,1609,37,4,2023-06-13
101403,3784,62,1,2023-02-02
101404,3609,40,4,2023-07-20
101405,4155,66,3,2023-07-23
101406,2957,30,2,2023-01-29
101407,3851,44,3,2023-05-02
101408,3510,78,4,2023-07-12
101409,2194,89,5,2023-01-03
101410,1318,3,2,2023-10-03
101411,2298,52,3,2023-01-31
101412,792,46,1,2023-10-19
101413,4034,32,1,2023-09-22
101414,4327,94,3,2023-07-10
101415,4708,14,5,2023-08-27
101416,3820,88,1,2023-05-26
101417,232,88,4,2023-12-08
101418,3405,18,5,2023-10-18
101419,4535,73,5,2023-06-27
101420,1164,4,1,2023-05-19
101421,1766,46,4,2023-09-21
101422,4745,24,5,2023-10-24
101423,3151,57,3,2023-03-26
101424,1563,43,5,2023-02-04
101425,4432,54,5,2023-06-21
101426,2596,96,4,2023-06-08
101427,1692,9,1,2023-01-06
101428,3742,49,5,2023-05-11
101429,1437,19,2,2023-08-04
101430,1430,86,5,2023-02-02
101431,299,61,2,2023-08-13
101432,3158,13,1,2023-06-11
101433,1603,69,2,2023-08-16
101434,3129,98,5,2023-05-07
101435,2580,58,5,2023-12-28
101436,4361,6,5,2023-04-07
101437,3549,19,4,2023-06-20
101438,3317,17,4,2023-10-03
101439,3752,84,4,2023-09-28
101440,4613,1,2,2023-02-14
101441,524,8,1,2023-07-26
101442,4582,79,4,2023-08-10
101443,4955,47,3,2023-09-30
101444,926,86,3,2023-09-09
101445,488,78,4,2023-08-30
101446,4339,75,3,2023-03-09
101447,4345,10,2,2023-01-21
101448,2577,44,2,2023-09-30
101449,531,8,2,2023-10-29
101450,1833,42,1,2023-12-20
101451,3685,99,5,2023-05-15
101452,4867,100,4,2023-01-18
101453,2231,14,3,2023-11-30
101454,3095,33,1,2023-07-13
101455,3983,49,2,2023-10-06
101456,1932,98,4,2023-01-03
101457,4149,40,4,2023-08-21
101458,2074,85,2,2023-07-27
101459,2746,1,4,2023-03-04
101460,2536,62,4,2023-07-06
101461,126,100,5,2023-06-30
101462,1943,60,3,2023-08-19
101463,2332,50,4,2023-11-25
101464,1124,46,2,2023-02-24
101465,4993,42,1,2023-05-22
101466,767,5,2,2023-06-07
101467,2415,47,3,2023-12-03
101468,395,13,3,2023-04-03
101469,4029,24,2,2023-09-27
101470,3143,18,3,2023-07-13
101471,2914,73,1,2023-02-21
101472,1931,46,4,2023-06-26
101473,3513,56,3,2023-09-20
101474,4074,81,2,2023-02-13
101475,1347,57,4,2023-04-27
101476,4306,99,3,2023-06-02
101477,3595,42,5,2023-06-24
101478,2651,26,1,2023-12-30
101479,3219,80,3,2023-07-13
101480,843,14,5,2023-12-05
101481,2079,3,3,2023-10-05
101482,3523,67,2,2023-07-15
101483,2127,70,1,2023-11-18
101484,1890,44,2,2023-03-19
101485,1609,40,1,2023-01-15
101486,2092,28,2,2023-03-11
101487,4837,91,4,2023-02-23
101488,4843,20,1,2023-06-10
101489,3904,3,5,2023-10-17
101490,1524,17,4,2023-08-10
101491,3568,5,3,2023-12-19
101492,847,39,3,2023-06-22
101493,2753,45,1,2023-06-21
101494,3683,14,3,2023-01-06
101495,1289,24,1,2023-12-30
101496,3457,66,4,2023-02-07
101497,3931,22,1,2023-01-12
101498,3764,79,5,2023-01-14
101499,4220,1,5,2023-05-04
101500,1730,19,4,2023-05-05
101501,348,24,3,2023-01-20
101502,3910,86,1,2023-02-15
101503,4203,36,3,2023-06-18
101504,2841,25,4,2023-08-04
101505,4017,44,2,2023-04-16
101506,3111,40,3,2023-05-06
101507,4492,31,4,2023-10-28
101508,2868,31,2,2023-11-21
101509,1077,85,4,2023-05-02
101510,1071,39,5,2023-04-06
101511,3217,45,4,2023-06-24
101512,3770,84,1,2023-07-27
101513,3884,46,3,2023-06-14
101514,796,54,5,2023-07-02
101515,3472,97,4,2023-07-19
101516,606,25,1,2023-04-12
101517,4665,77,4,2023-05-24
101518,3193,5,2,2023-09-07
101519,792,72,2,2023-04-03
101520,1820,41,2,2023-04-15
101521,3813,74,3,2023-08-04
101522,1931,55,2,2023-05-04
101523,4668,54,3,2023-02-18
101524,3701,93,1,2023-05-24
101525,3139,76,2,2023-12-12
101526,252,52,5,2023-11-19
101527,3842,33,3,2023-07-26
101528,1237,44,4,2023-03-14
101529,3537,65,1,2023-02-10
101530,3455,28,5,2023-09-17
101531,4182,6,2,2023-03-08
101532,3420,44,2,2023-12-02
101533,4994,64,3,2023-11-28
101534,472,36,5,2023-06-20
101535,1368,100,2,2023-12-02
101536,3580,25,2,2023-11-04
101537,2889,1,3,2023-02-13
101538,2327,89,1,2023-06-12
101539,3617,46,5,2023-10-18
101540,4561,93,3,2023-06-20
101541,1775,85,3,2023-09-10
101542,1865,25,2,2023-11-12
101543,2244,57,3,2023-12-20
101544,2120,88,5,2023-02-26
101545,4908,95,2,2023-09-20
101546,439,63,3,2023-08-19
101547,1963,67,1,2023-12-02
101548,4408,92,4,2023-06-28
101549,4800,56,1,2023-05-05
101550,4080,22,2,2023-12-02
101551,3836,39,2,2023-04-08
101552,4275,76,2,2023-03-22
101553,1221,73,5,2023-08-29
101554,1445,65,4,2023-01-23
101555,3237,91,3,2023-08-17
101556,2312,6,1,2023-12-06
101557,3726,19,5,2023-05-28
101558,3719,85,4,2023-06-08
101559,2026,15,5,2023-09-09
101560,4593,8,3,2023-02-02
101561,4679,83,3,2023-10-17
101562,3612,42,5,2023-02-27
101563,3960,34,5,2023-10-24
101564,2366,77,1,2023-02-07
101565,2450,77,2,2023-02-11
101566,4808,3,2,2023-07-05
101567,1796,74,2,2023-06-05
101568,1616,94,3,2023-04-26
101569,2653,93,1,2023-09-02
101570,3324,93,4,2023-12-28
101571,198,33,4,2023-08-29
101572,529,20,3,2023-05-08
101573,1116,89,2,2023-03-03
101574,2889,98,4,2023-05-12
101575,2304,36,3,2023-09-26
101576,1796,30,3,2023-11-15
101577,4861,79,4,2023-07-29
101578,2243,1,3,2023-10-13
101579,3343,4,3,2023-08-23
101580,3430,56,4,2023-11-24
101581,693,96,1,2023-07-10
101582,509,2,4,2023-08-09
101583,689,54,3,2023-04-17
101584,134,93,2,2023-09-15
101585,1470,9,1,2023-01-16
101586,2518,15,5,2023-08-03
101587,4876,15,2,2023-05-13
101588,3346,84,4,2023-12-26
101589,2676,87,3,2023-05-19
101590,2186,33,3,2023-12-20
101591,3404,52,5,2023-02-11
101592,819,72,5,2023-11-01
101593,2535,38,2,2023-10-17
101594,4783,51,1,2023-08-11
101595,4800,17,4,2023-06-25
101596,281,54,3,2023-08-06
101597,4721,82,5,2023-12-24
101598,2015,76,1,2023-10-01
101599,4755,52,2,2023-04-01
101600,1919,56,3,2023-09-21
101601,3323,57,5,2023-09-29
101602,1934,52,2,2023-03-29
101603,3898,46,2,2023-04-06
101604,4976,75,1,2023-12-24
101605,577,66,3,2023-04-01
101606,797,67,3,2023-11-05
101607,4646,32,3,2023-12-16
101608,3757,28,5,2023-12-25
101609,2752,40,4,2023-06-16
101610,3054,45,4,2023-12-18
101611,4607,5,3,2023-05-06
101612,3292,67,3,2023-11-29
101613,2456,20,3,2023-11-12
101614,1239,79,3,2023-01-10
101615,4838,26,2,2023-02-24
101616,1362,17,3,2023-10-20
101617,3889,45,3,2023-11-28
101618,1292,31,4,2023-02-14
101619,2943,61,2,2023-07-24
101620,706,51,5,2023-11-03
101621,4391,94,3,2023-03-10
101622,541,82,2,2023-06-03
101623,1053,85,3,2023-08-14
